SIDE,INSTRUMENT_ID,PRICE,QUANTITY,TIMESTAMP,COUNTERPARTY_ID,TRADE_ID,TRADE_STATUS,TRADE_DATE,TRADE_DATETIME,ENTERED_BY
BUY,BP,570.85,100,6.89E+18,1,G4698,NEW,2022-06-22,2022-06-22 16:00:00.000 +0000,JohnDoe
SELL,LSEG,8102.62,20,6.89E+18,1,G4699,NEW,2022-06-22,2022-06-22 17:00:00.000 +0000,JohnDoe
SELL,VOD,9.85,950,6.89E+18,1,G4700,NEW,2022-06-23,2022-06-23 09:00:00.000 +0000,JohnDoe
SELL,LSEG,9182.9,10,6.89E+18,1,G4701,NEW,2022-06-23,2022-06-23 10:00:00.000 +0000,JohnDoe
SELL,VOD,9.05,1260,6.89E+18,1,G4702,NEW,2022-06-23,2022-06-23 11:00:00.000 +0000,JohnDoe
BUY,BP,494.66,70,6.89E+18,1,G4703,NEW,2022-06-23,2022-06-23 12:00:00.000 +0000,JohnDoe
BUY,LSEG,7621.49,30,6.89E+18,1,G4704,NEW,2022-06-23,2022-06-23 13:00:00.000 +0000,JohnDoe
SELL,LSEG,8789.3,10,6.89E+18,1,G4705,NEW,2022-06-23,2022-06-23 14:00:00.000 +0000,JohnDoe
SELL,VOD,10.01,370,6.89E+18,1,G4706,NEW,2022-06-23,2022-06-23 15:00:00.000 +0000,JohnDoe
BUY,LSEG,9033.32,10,6.89E+18,1,G4707,NEW,2022-06-23,2022-06-23 16:00:00.000 +0000,JohnDoe
SELL,BP,563.3,100,6.89E+18,1,G4708,NEW,2022-06-23,2022-06-23 17:00:00.000 +0000,JohnDoe
BUY,VOD,9.04,340,6.89E+18,1,G4709,NEW,2022-06-24,2022-06-24 09:00:00.000 +0000,JohnDoe
SELL,LLOY,41.78,1070,6.89E+18,1,G4710,NEW,2022-06-24,2022-06-24 10:00:00.000 +0000,JohnDoe
BUY,LSEG,7806.87,20,6.89E+18,1,G4711,NEW,2022-06-24,2022-06-24 11:00:00.000 +0000,JohnDoe
BUY,VOD,10.69,1850,6.89E+18,1,G4712,NEW,2022-06-24,2022-06-24 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.96,1040,6.89E+18,1,G4713,NEW,2022-06-24,2022-06-24 13:00:00.000 +0000,JohnDoe
SELL,LLOY,41.24,1990,6.89E+18,1,G4714,NEW,2022-06-24,2022-06-24 14:00:00.000 +0000,JohnDoe
SELL,LSEG,7963.06,10,6.89E+18,1,G4715,NEW,2022-06-24,2022-06-24 15:00:00.000 +0000,JohnDoe
SELL,LLOY,46.47,1300,6.89E+18,1,G4716,NEW,2022-06-24,2022-06-24 16:00:00.000 +0000,JohnDoe
SELL,VOD,8.89,1160,6.89E+18,1,G4717,NEW,2022-06-24,2022-06-24 17:00:00.000 +0000,JohnDoe
SELL,VOD,9.05,1960,6.89E+18,1,G4718,NEW,2022-06-25,2022-06-25 09:00:00.000 +0000,JohnDoe
SELL,LSEG,8062.85,20,6.89E+18,1,G4719,NEW,2022-06-25,2022-06-25 10:00:00.000 +0000,JohnDoe
SELL,BP,507.26,70,6.89E+18,1,G4720,NEW,2022-06-25,2022-06-25 11:00:00.000 +0000,JohnDoe
BUY,LLOY,43.55,380,6.89E+18,1,G4721,NEW,2022-06-25,2022-06-25 12:00:00.000 +0000,JohnDoe
SELL,LLOY,42.86,920,6.89E+18,1,G4722,NEW,2022-06-25,2022-06-25 13:00:00.000 +0000,JohnDoe
BUY,BP,485.93,70,6.89E+18,1,G4723,NEW,2022-06-25,2022-06-25 14:00:00.000 +0000,JohnDoe
BUY,LSEG,8740.11,20,6.89E+18,1,G4724,NEW,2022-06-25,2022-06-25 15:00:00.000 +0000,JohnDoe
SELL,LSEG,9244.03,20,6.89E+18,1,G4725,NEW,2022-06-25,2022-06-25 16:00:00.000 +0000,JohnDoe
SELL,LSEG,9273.47,10,6.89E+18,1,G4726,NEW,2022-06-25,2022-06-25 17:00:00.000 +0000,JohnDoe
BUY,LLOY,46.16,1290,6.89E+18,1,G4727,NEW,2022-06-26,2022-06-26 09:00:00.000 +0000,JohnDoe
SELL,BP,489.69,80,6.89E+18,1,G4728,NEW,2022-06-26,2022-06-26 10:00:00.000 +0000,JohnDoe
SELL,VOD,9.86,350,6.89E+18,1,G4729,NEW,2022-06-26,2022-06-26 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.36,570,6.89E+18,1,G4730,NEW,2022-06-26,2022-06-26 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.59,1280,6.89E+18,1,G4731,NEW,2022-06-26,2022-06-26 13:00:00.000 +0000,JohnDoe
BUY,BP,487.88,80,6.89E+18,1,G4732,NEW,2022-06-26,2022-06-26 14:00:00.000 +0000,JohnDoe
SELL,VOD,9.88,1900,6.89E+18,1,G4733,NEW,2022-06-26,2022-06-26 15:00:00.000 +0000,JohnDoe
SELL,LLOY,46.52,1800,6.89E+18,1,G4734,NEW,2022-06-26,2022-06-26 16:00:00.000 +0000,JohnDoe
SELL,LSEG,8439.66,20,6.89E+18,1,G4735,NEW,2022-06-26,2022-06-26 17:00:00.000 +0000,JohnDoe
SELL,LSEG,7767.63,20,6.89E+18,1,G4736,NEW,2022-06-27,2022-06-27 09:00:00.000 +0000,JohnDoe
BUY,BP,479.96,100,6.89E+18,1,G4737,NEW,2022-06-27,2022-06-27 10:00:00.000 +0000,JohnDoe
SELL,LLOY,41.47,1090,6.89E+18,1,G4738,NEW,2022-06-27,2022-06-27 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.05,130,6.89E+18,1,G4739,NEW,2022-06-27,2022-06-27 12:00:00.000 +0000,JohnDoe
SELL,BP,515.67,40,6.89E+18,1,G4740,NEW,2022-06-27,2022-06-27 13:00:00.000 +0000,JohnDoe
SELL,BP,487.6,60,6.89E+18,1,G4741,NEW,2022-06-27,2022-06-27 14:00:00.000 +0000,JohnDoe
SELL,VOD,9.55,380,6.89E+18,1,G4742,NEW,2022-06-27,2022-06-27 15:00:00.000 +0000,JohnDoe
SELL,BP,485.17,10,6.89E+18,1,G4743,NEW,2022-06-27,2022-06-27 16:00:00.000 +0000,JohnDoe
BUY,VOD,9.26,860,6.89E+18,1,G4744,NEW,2022-06-27,2022-06-27 17:00:00.000 +0000,JohnDoe
BUY,LSEG,8489.15,20,6.89E+18,1,G4745,NEW,2022-06-28,2022-06-28 09:00:00.000 +0000,JohnDoe
BUY,LLOY,45.47,480,6.89E+18,1,G4746,NEW,2022-06-28,2022-06-28 10:00:00.000 +0000,JohnDoe
SELL,VOD,10.78,870,6.89E+18,1,G4747,NEW,2022-06-28,2022-06-28 11:00:00.000 +0000,JohnDoe
BUY,BP,495.69,50,6.89E+18,1,G4748,NEW,2022-06-28,2022-06-28 12:00:00.000 +0000,JohnDoe
SELL,BP,544.61,60,6.89E+18,1,G4749,NEW,2022-06-28,2022-06-28 13:00:00.000 +0000,JohnDoe
BUY,LLOY,43.79,1610,6.89E+18,1,G4750,NEW,2022-06-28,2022-06-28 14:00:00.000 +0000,JohnDoe
SELL,VOD,10.26,830,6.89E+18,1,G4751,NEW,2022-06-28,2022-06-28 15:00:00.000 +0000,JohnDoe
SELL,LSEG,7606.55,30,6.89E+18,1,G4752,NEW,2022-06-28,2022-06-28 16:00:00.000 +0000,JohnDoe
SELL,BP,473.41,100,6.89E+18,1,G4753,NEW,2022-06-28,2022-06-28 17:00:00.000 +0000,JohnDoe
BUY,VOD,10.46,1410,6.89E+18,1,G4754,NEW,2022-06-29,2022-06-29 09:00:00.000 +0000,JohnDoe
BUY,LLOY,39.22,1430,6.89E+18,1,G4755,NEW,2022-06-29,2022-06-29 10:00:00.000 +0000,JohnDoe
BUY,BP,564.04,60,6.89E+18,1,G4756,NEW,2022-06-29,2022-06-29 11:00:00.000 +0000,JohnDoe
BUY,VOD,10.5,120,6.89E+18,1,G4757,NEW,2022-06-29,2022-06-29 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.5,630,6.89E+18,1,G4758,NEW,2022-06-29,2022-06-29 13:00:00.000 +0000,JohnDoe
SELL,LLOY,39.48,1330,6.89E+18,1,G4759,NEW,2022-06-29,2022-06-29 14:00:00.000 +0000,JohnDoe
BUY,LSEG,9121.17,20,6.89E+18,1,G4760,NEW,2022-06-29,2022-06-29 15:00:00.000 +0000,JohnDoe
BUY,VOD,9.92,1660,6.89E+18,1,G4761,NEW,2022-06-29,2022-06-29 16:00:00.000 +0000,JohnDoe
BUY,LLOY,44.05,940,6.89E+18,1,G4762,NEW,2022-06-29,2022-06-29 17:00:00.000 +0000,JohnDoe
BUY,LLOY,45.25,1420,6.89E+18,1,G4763,NEW,2022-06-30,2022-06-30 09:00:00.000 +0000,JohnDoe
SELL,LLOY,43.06,1240,6.89E+18,1,G4764,NEW,2022-06-30,2022-06-30 10:00:00.000 +0000,JohnDoe
SELL,LLOY,40.25,1710,6.89E+18,1,G4765,NEW,2022-06-30,2022-06-30 11:00:00.000 +0000,JohnDoe
BUY,BP,468.77,80,6.89E+18,1,G4766,NEW,2022-06-30,2022-06-30 12:00:00.000 +0000,JohnDoe
SELL,LSEG,8720.5,10,6.89E+18,1,G4767,NEW,2022-06-30,2022-06-30 13:00:00.000 +0000,JohnDoe
SELL,BP,470.25,80,6.89E+18,1,G4768,NEW,2022-06-30,2022-06-30 14:00:00.000 +0000,JohnDoe
BUY,VOD,9.57,690,6.89E+18,1,G4769,NEW,2022-06-30,2022-06-30 15:00:00.000 +0000,JohnDoe
BUY,LSEG,9123.95,10,6.89E+18,1,G4770,NEW,2022-06-30,2022-06-30 16:00:00.000 +0000,JohnDoe
SELL,BP,525.14,40,6.89E+18,1,G4771,NEW,2022-06-30,2022-06-30 17:00:00.000 +0000,JohnDoe
BUY,VOD,9.65,680,6.89E+18,1,G4772,NEW,2022-07-01,2022-07-01 09:00:00.000 +0000,JohnDoe
SELL,BP,537.28,100,6.89E+18,1,G4773,NEW,2022-07-01,2022-07-01 10:00:00.000 +0000,JohnDoe
BUY,VOD,8.99,1280,6.89E+18,1,G4774,NEW,2022-07-01,2022-07-01 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8635.16,20,6.89E+18,1,G4775,NEW,2022-07-01,2022-07-01 12:00:00.000 +0000,JohnDoe
SELL,LLOY,45.26,1540,6.89E+18,1,G4776,NEW,2022-07-01,2022-07-01 13:00:00.000 +0000,JohnDoe
SELL,LSEG,8657.11,30,6.89E+18,1,G4777,NEW,2022-07-01,2022-07-01 14:00:00.000 +0000,JohnDoe
SELL,VOD,10.4,280,6.89E+18,1,G4778,NEW,2022-07-01,2022-07-01 15:00:00.000 +0000,JohnDoe
SELL,LLOY,42.76,300,6.89E+18,1,G4779,NEW,2022-07-01,2022-07-01 16:00:00.000 +0000,JohnDoe
BUY,LLOY,41.36,510,6.89E+18,1,G4780,NEW,2022-07-01,2022-07-01 17:00:00.000 +0000,JohnDoe
BUY,BP,571.55,100,6.89E+18,1,G4781,NEW,2022-07-02,2022-07-02 09:00:00.000 +0000,JohnDoe
BUY,LSEG,7910.08,30,6.89E+18,1,G4782,NEW,2022-07-02,2022-07-02 10:00:00.000 +0000,JohnDoe
SELL,LLOY,43.09,2000,6.89E+18,1,G4783,NEW,2022-07-02,2022-07-02 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8755.31,20,6.89E+18,1,G4784,NEW,2022-07-02,2022-07-02 12:00:00.000 +0000,JohnDoe
SELL,LSEG,7743.1,20,6.89E+18,1,G4785,NEW,2022-07-02,2022-07-02 13:00:00.000 +0000,JohnDoe
BUY,LLOY,43.59,540,6.89E+18,1,G4786,NEW,2022-07-02,2022-07-02 14:00:00.000 +0000,JohnDoe
SELL,LSEG,8502.49,20,6.89E+18,1,G4787,NEW,2022-07-02,2022-07-02 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8495.48,20,6.89E+18,1,G4788,NEW,2022-07-02,2022-07-02 16:00:00.000 +0000,JohnDoe
SELL,VOD,10.63,70,6.89E+18,1,G4789,NEW,2022-07-02,2022-07-02 17:00:00.000 +0000,JohnDoe
BUY,LSEG,8248.14,20,6.89E+18,1,G4790,NEW,2022-07-03,2022-07-03 09:00:00.000 +0000,JohnDoe
BUY,LLOY,43.8,1320,6.89E+18,1,G4791,NEW,2022-07-03,2022-07-03 10:00:00.000 +0000,JohnDoe
BUY,BP,498.79,60,6.89E+18,1,G4792,NEW,2022-07-03,2022-07-03 11:00:00.000 +0000,JohnDoe
BUY,LLOY,38.47,1710,6.89E+18,1,G4793,NEW,2022-07-03,2022-07-03 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.09,280,6.89E+18,1,G4794,NEW,2022-07-03,2022-07-03 13:00:00.000 +0000,JohnDoe
SELL,LLOY,45.02,1580,6.89E+18,1,G4795,NEW,2022-07-03,2022-07-03 14:00:00.000 +0000,JohnDoe
BUY,LLOY,39.34,490,6.89E+18,1,G4796,NEW,2022-07-03,2022-07-03 15:00:00.000 +0000,JohnDoe
BUY,VOD,10.64,1330,6.89E+18,1,G4797,NEW,2022-07-03,2022-07-03 16:00:00.000 +0000,JohnDoe
BUY,VOD,9.61,1320,6.89E+18,1,G4798,NEW,2022-07-03,2022-07-03 17:00:00.000 +0000,JohnDoe
BUY,BP,508.63,30,6.89E+18,1,G4799,NEW,2022-07-04,2022-07-04 09:00:00.000 +0000,JohnDoe
BUY,LSEG,8142.67,10,6.89E+18,1,G4800,NEW,2022-07-04,2022-07-04 10:00:00.000 +0000,JohnDoe
BUY,VOD,9.8,110,6.89E+18,1,G4801,NEW,2022-07-04,2022-07-04 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.72,1190,6.89E+18,1,G4802,NEW,2022-07-04,2022-07-04 12:00:00.000 +0000,JohnDoe
BUY,LSEG,7760.06,10,6.89E+18,1,G4803,NEW,2022-07-04,2022-07-04 13:00:00.000 +0000,JohnDoe
BUY,LLOY,40.88,1750,6.89E+18,1,G4804,NEW,2022-07-04,2022-07-04 14:00:00.000 +0000,JohnDoe
SELL,LLOY,41.05,1810,6.89E+18,1,G4805,NEW,2022-07-04,2022-07-04 15:00:00.000 +0000,JohnDoe
BUY,LSEG,7625.77,10,6.89E+18,1,G4806,NEW,2022-07-04,2022-07-04 16:00:00.000 +0000,JohnDoe
SELL,VOD,10.63,1970,6.89E+18,1,G4807,NEW,2022-07-04,2022-07-04 17:00:00.000 +0000,JohnDoe
BUY,LSEG,8163.83,20,6.89E+18,1,G4808,NEW,2022-07-05,2022-07-05 09:00:00.000 +0000,JohnDoe
SELL,LSEG,8876.84,20,6.89E+18,1,G4809,NEW,2022-07-05,2022-07-05 10:00:00.000 +0000,JohnDoe
SELL,LSEG,8611.08,20,6.89E+18,1,G4810,NEW,2022-07-05,2022-07-05 11:00:00.000 +0000,JohnDoe
SELL,BP,538,10,6.89E+18,1,G4811,NEW,2022-07-05,2022-07-05 12:00:00.000 +0000,JohnDoe
BUY,LSEG,8972.7,10,6.89E+18,1,G4812,NEW,2022-07-05,2022-07-05 13:00:00.000 +0000,JohnDoe
BUY,LLOY,42.53,1850,6.89E+18,1,G4813,NEW,2022-07-05,2022-07-05 14:00:00.000 +0000,JohnDoe
BUY,BP,529.67,100,6.89E+18,1,G4814,NEW,2022-07-05,2022-07-05 15:00:00.000 +0000,JohnDoe
SELL,LLOY,45.73,1370,6.89E+18,1,G4815,NEW,2022-07-05,2022-07-05 16:00:00.000 +0000,JohnDoe
SELL,VOD,9.89,70,6.89E+18,1,G4816,NEW,2022-07-05,2022-07-05 17:00:00.000 +0000,JohnDoe
BUY,LSEG,8758.19,10,6.89E+18,1,G4817,NEW,2022-07-06,2022-07-06 09:00:00.000 +0000,JohnDoe
BUY,LSEG,8902.86,20,6.89E+18,1,G4818,NEW,2022-07-06,2022-07-06 10:00:00.000 +0000,JohnDoe
SELL,LLOY,43.53,900,6.89E+18,1,G4819,NEW,2022-07-06,2022-07-06 11:00:00.000 +0000,JohnDoe
BUY,BP,528.43,80,6.89E+18,1,G4820,NEW,2022-07-06,2022-07-06 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.57,90,6.89E+18,1,G4821,NEW,2022-07-06,2022-07-06 13:00:00.000 +0000,JohnDoe
BUY,LLOY,43.06,1180,6.89E+18,1,G4822,NEW,2022-07-06,2022-07-06 14:00:00.000 +0000,JohnDoe
BUY,LSEG,7743.02,10,6.89E+18,1,G4823,NEW,2022-07-06,2022-07-06 15:00:00.000 +0000,JohnDoe
BUY,VOD,9.75,2000,6.89E+18,1,G4824,NEW,2022-07-06,2022-07-06 16:00:00.000 +0000,JohnDoe
BUY,LSEG,7661.07,30,6.89E+18,1,G4825,NEW,2022-07-06,2022-07-06 17:00:00.000 +0000,JohnDoe
SELL,LLOY,38.3,110,6.89E+18,1,G4826,NEW,2022-07-07,2022-07-07 09:00:00.000 +0000,JohnDoe
SELL,BP,528.54,30,6.89E+18,1,G4827,NEW,2022-07-07,2022-07-07 10:00:00.000 +0000,JohnDoe
BUY,BP,568.69,10,6.89E+18,1,G4828,NEW,2022-07-07,2022-07-07 11:00:00.000 +0000,JohnDoe
BUY,LSEG,7852.94,20,6.89E+18,1,G4829,NEW,2022-07-07,2022-07-07 12:00:00.000 +0000,JohnDoe
BUY,LLOY,46.1,470,6.89E+18,1,G4830,NEW,2022-07-07,2022-07-07 13:00:00.000 +0000,JohnDoe
SELL,LSEG,8364.26,20,6.89E+18,1,G4831,NEW,2022-07-07,2022-07-07 14:00:00.000 +0000,JohnDoe
BUY,BP,474.19,30,6.89E+18,1,G4832,NEW,2022-07-07,2022-07-07 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8690.71,20,6.89E+18,1,G4833,NEW,2022-07-07,2022-07-07 16:00:00.000 +0000,JohnDoe
BUY,LSEG,8389.43,10,6.89E+18,1,G4834,NEW,2022-07-07,2022-07-07 17:00:00.000 +0000,JohnDoe
BUY,BP,469.59,30,6.89E+18,1,G4835,NEW,2022-07-08,2022-07-08 09:00:00.000 +0000,JohnDoe
BUY,LSEG,8976.89,30,6.89E+18,1,G4836,NEW,2022-07-08,2022-07-08 10:00:00.000 +0000,JohnDoe
BUY,LLOY,41.58,380,6.89E+18,1,G4837,NEW,2022-07-08,2022-07-08 11:00:00.000 +0000,JohnDoe
BUY,BP,569.81,20,6.89E+18,1,G4838,NEW,2022-07-08,2022-07-08 12:00:00.000 +0000,JohnDoe
BUY,VOD,10.4,800,6.89E+18,1,G4839,NEW,2022-07-08,2022-07-08 13:00:00.000 +0000,JohnDoe
SELL,LLOY,42.17,830,6.89E+18,1,G4840,NEW,2022-07-08,2022-07-08 14:00:00.000 +0000,JohnDoe
BUY,BP,534.08,10,6.89E+18,1,G4841,NEW,2022-07-08,2022-07-08 15:00:00.000 +0000,JohnDoe
SELL,LLOY,40.64,1760,6.89E+18,1,G4842,NEW,2022-07-08,2022-07-08 16:00:00.000 +0000,JohnDoe
BUY,VOD,10.22,50,6.89E+18,1,G4843,NEW,2022-07-08,2022-07-08 17:00:00.000 +0000,JohnDoe
BUY,VOD,9.19,790,6.89E+18,1,G4844,NEW,2022-07-09,2022-07-09 09:00:00.000 +0000,JohnDoe
SELL,VOD,10.67,850,6.89E+18,1,G4845,NEW,2022-07-09,2022-07-09 10:00:00.000 +0000,JohnDoe
SELL,BP,537.85,60,6.89E+18,1,G4846,NEW,2022-07-09,2022-07-09 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8784.07,10,6.89E+18,1,G4847,NEW,2022-07-09,2022-07-09 12:00:00.000 +0000,JohnDoe
BUY,VOD,10.75,610,6.89E+18,1,G4848,NEW,2022-07-09,2022-07-09 13:00:00.000 +0000,JohnDoe
BUY,VOD,9.14,1740,6.89E+18,1,G4849,NEW,2022-07-09,2022-07-09 14:00:00.000 +0000,JohnDoe
BUY,BP,495.46,50,6.89E+18,1,G4850,NEW,2022-07-09,2022-07-09 15:00:00.000 +0000,JohnDoe
BUY,LLOY,42.63,1020,6.89E+18,1,G4851,NEW,2022-07-09,2022-07-09 16:00:00.000 +0000,JohnDoe
BUY,VOD,10.31,1100,6.89E+18,1,G4852,NEW,2022-07-09,2022-07-09 17:00:00.000 +0000,JohnDoe
SELL,LLOY,39.68,1180,6.89E+18,1,G4853,NEW,2022-07-10,2022-07-10 09:00:00.000 +0000,JohnDoe
BUY,VOD,9.82,630,6.89E+18,1,G4854,NEW,2022-07-10,2022-07-10 10:00:00.000 +0000,JohnDoe
SELL,VOD,10.25,1480,6.89E+18,1,G4855,NEW,2022-07-10,2022-07-10 11:00:00.000 +0000,JohnDoe
BUY,LSEG,9260.88,10,6.89E+18,1,G4856,NEW,2022-07-10,2022-07-10 12:00:00.000 +0000,JohnDoe
BUY,LSEG,7639.08,10,6.89E+18,1,G4857,NEW,2022-07-10,2022-07-10 13:00:00.000 +0000,JohnDoe
SELL,LLOY,45.08,600,6.89E+18,1,G4858,NEW,2022-07-10,2022-07-10 14:00:00.000 +0000,JohnDoe
BUY,LSEG,9212.58,30,6.89E+18,1,G4859,NEW,2022-07-10,2022-07-10 15:00:00.000 +0000,JohnDoe
SELL,VOD,10.12,1700,6.89E+18,1,G4860,NEW,2022-07-10,2022-07-10 16:00:00.000 +0000,JohnDoe
SELL,VOD,9.32,530,6.89E+18,1,G4861,NEW,2022-07-10,2022-07-10 17:00:00.000 +0000,JohnDoe
SELL,VOD,10.53,30,6.89E+18,1,G4862,NEW,2022-07-11,2022-07-11 09:00:00.000 +0000,JohnDoe
SELL,LLOY,39.84,1120,6.89E+18,1,G4863,NEW,2022-07-11,2022-07-11 10:00:00.000 +0000,JohnDoe
BUY,BP,542.27,30,6.89E+18,1,G4864,NEW,2022-07-11,2022-07-11 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8418.19,10,6.89E+18,1,G4865,NEW,2022-07-11,2022-07-11 12:00:00.000 +0000,JohnDoe
BUY,VOD,10.74,100,6.89E+18,1,G4866,NEW,2022-07-11,2022-07-11 13:00:00.000 +0000,JohnDoe
SELL,LLOY,38.33,950,6.89E+18,1,G4867,NEW,2022-07-11,2022-07-11 14:00:00.000 +0000,JohnDoe
SELL,VOD,10.31,1570,6.89E+18,1,G4868,NEW,2022-07-11,2022-07-11 15:00:00.000 +0000,JohnDoe
SELL,VOD,9.8,560,6.89E+18,1,G4869,NEW,2022-07-11,2022-07-11 16:00:00.000 +0000,JohnDoe
BUY,LLOY,42.35,870,6.89E+18,1,G4870,NEW,2022-07-11,2022-07-11 17:00:00.000 +0000,JohnDoe
SELL,VOD,9.46,570,6.89E+18,1,G4871,NEW,2022-07-12,2022-07-12 09:00:00.000 +0000,JohnDoe
BUY,LSEG,7838.09,20,6.89E+18,1,G4872,NEW,2022-07-12,2022-07-12 10:00:00.000 +0000,JohnDoe
BUY,BP,549.18,70,6.89E+18,1,G4873,NEW,2022-07-12,2022-07-12 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8280.84,20,6.89E+18,1,G4874,NEW,2022-07-12,2022-07-12 12:00:00.000 +0000,JohnDoe
BUY,LSEG,8224.68,20,6.89E+18,1,G4875,NEW,2022-07-12,2022-07-12 13:00:00.000 +0000,JohnDoe
BUY,VOD,9.58,1680,6.89E+18,1,G4876,NEW,2022-07-12,2022-07-12 14:00:00.000 +0000,JohnDoe
BUY,LLOY,45.64,1070,6.89E+18,1,G4877,NEW,2022-07-12,2022-07-12 15:00:00.000 +0000,JohnDoe
BUY,VOD,10.53,1920,6.89E+18,1,G4878,NEW,2022-07-12,2022-07-12 16:00:00.000 +0000,JohnDoe
BUY,BP,529.44,40,6.89E+18,1,G4879,NEW,2022-07-12,2022-07-12 17:00:00.000 +0000,JohnDoe
SELL,LLOY,39.79,130,6.89E+18,1,G4880,NEW,2022-07-13,2022-07-13 09:00:00.000 +0000,JohnDoe
SELL,LLOY,38.16,730,6.89E+18,1,G4881,NEW,2022-07-13,2022-07-13 10:00:00.000 +0000,JohnDoe
SELL,LLOY,45.23,200,6.89E+18,1,G4882,NEW,2022-07-13,2022-07-13 11:00:00.000 +0000,JohnDoe
BUY,LSEG,8650.77,10,6.89E+18,1,G4883,NEW,2022-07-13,2022-07-13 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.19,750,6.89E+18,1,G4884,NEW,2022-07-13,2022-07-13 13:00:00.000 +0000,JohnDoe
BUY,BP,479.67,30,6.89E+18,1,G4885,NEW,2022-07-13,2022-07-13 14:00:00.000 +0000,JohnDoe
SELL,BP,531.45,60,6.89E+18,1,G4886,NEW,2022-07-13,2022-07-13 15:00:00.000 +0000,JohnDoe
BUY,VOD,9.21,150,6.89E+18,1,G4887,NEW,2022-07-13,2022-07-13 16:00:00.000 +0000,JohnDoe
BUY,VOD,9.83,1990,6.89E+18,1,G4888,NEW,2022-07-13,2022-07-13 17:00:00.000 +0000,JohnDoe
BUY,VOD,10.73,780,6.89E+18,1,G4889,NEW,2022-07-14,2022-07-14 09:00:00.000 +0000,JohnDoe
BUY,LSEG,9060.74,20,6.89E+18,1,G4890,NEW,2022-07-14,2022-07-14 10:00:00.000 +0000,JohnDoe
SELL,LLOY,42.64,1260,6.89E+18,1,G4891,NEW,2022-07-14,2022-07-14 11:00:00.000 +0000,JohnDoe
SELL,BP,557.82,40,6.89E+18,1,G4892,NEW,2022-07-14,2022-07-14 12:00:00.000 +0000,JohnDoe
BUY,LSEG,8348.2,10,6.89E+18,1,G4893,NEW,2022-07-14,2022-07-14 13:00:00.000 +0000,JohnDoe
BUY,BP,501.8,70,6.89E+18,1,G4894,NEW,2022-07-14,2022-07-14 14:00:00.000 +0000,JohnDoe
BUY,BP,525.27,100,6.89E+18,1,G4895,NEW,2022-07-14,2022-07-14 15:00:00.000 +0000,JohnDoe
SELL,VOD,9.97,910,6.89E+18,1,G4896,NEW,2022-07-14,2022-07-14 16:00:00.000 +0000,JohnDoe
BUY,LLOY,42.31,790,6.89E+18,1,G4897,NEW,2022-07-14,2022-07-14 17:00:00.000 +0000,JohnDoe
SELL,VOD,10.34,1980,6.89E+18,1,G4898,NEW,2022-07-15,2022-07-15 09:00:00.000 +0000,JohnDoe
BUY,LLOY,43.46,1730,6.89E+18,1,G4899,NEW,2022-07-15,2022-07-15 10:00:00.000 +0000,JohnDoe
SELL,LLOY,40.05,470,6.89E+18,1,G4900,NEW,2022-07-15,2022-07-15 11:00:00.000 +0000,JohnDoe
SELL,BP,543.17,10,6.89E+18,1,G4901,NEW,2022-07-15,2022-07-15 12:00:00.000 +0000,JohnDoe
SELL,LSEG,7934.14,20,6.89E+18,1,G4902,NEW,2022-07-15,2022-07-15 13:00:00.000 +0000,JohnDoe
SELL,VOD,10.15,620,6.89E+18,1,G4903,NEW,2022-07-15,2022-07-15 14:00:00.000 +0000,JohnDoe
SELL,BP,544.65,60,6.89E+18,1,G4904,NEW,2022-07-15,2022-07-15 15:00:00.000 +0000,JohnDoe
BUY,LLOY,39.15,290,6.89E+18,1,G4905,NEW,2022-07-15,2022-07-15 16:00:00.000 +0000,JohnDoe
SELL,VOD,10.55,620,6.89E+18,1,G4906,NEW,2022-07-15,2022-07-15 17:00:00.000 +0000,JohnDoe
SELL,VOD,10.38,1920,6.89E+18,1,G4907,NEW,2022-07-16,2022-07-16 09:00:00.000 +0000,JohnDoe
BUY,LLOY,42.62,1100,6.89E+18,1,G4908,NEW,2022-07-16,2022-07-16 10:00:00.000 +0000,JohnDoe
SELL,LLOY,43.38,70,6.89E+18,1,G4909,NEW,2022-07-16,2022-07-16 11:00:00.000 +0000,JohnDoe
BUY,VOD,10.73,1460,6.89E+18,1,G4910,NEW,2022-07-16,2022-07-16 12:00:00.000 +0000,JohnDoe
SELL,LSEG,8285.54,20,6.89E+18,1,G4911,NEW,2022-07-16,2022-07-16 13:00:00.000 +0000,JohnDoe
